song_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mode,key
2o0V0AATmWmCmMOAFWDuEV,0.654,0.136,164.196,0.0342,0.212,0,0.385,267973,-6.635,0.125,1,4
7dt6x5M1jzdTEt8oCbisTK,0.578,0.135,145.038,0.04,0.331,0,0.68,231267,-5.804,0.341,1,10
7KXjTSCq5nL1LoYtL7XAwS,0.621,0.0958,150.011,0.102,0.000282,5.39e-05,0.908,177000,-6.638,0.421,0,1
5IaHrVsrferBYDm0bDyABy,0.559,0.101,97.994,0.12,0.0236,0,0.884,232959,-7.442,0.342,1,0
34zGHlYMC0OF8Kdjo4Zcc8,0.612,0.0813,121.013,0.194,0.396,0,0.763,184959,-7.47,0.485,0,9
3U3J5v3rkx89WnFEQvAJD5,0.139,0.0918,171.041,0.0464,0.811,9.5e-06,0.6,240907,-8.975,0.256,1,7
1OV0NdKXoWzwRtz8HNJOBb,0.667,0.35,95.073,0.188,0.0103,0,0.831,206667,-8.438,0.339,1,1
08LI9MqUu7xuyIoewG0iVM,0.51,0.113,89.042,0.244,0.461,0,0.595,175281,-13.046,0.383,1,1
7ccTcabbJlCJiIqtrSSwBk,0.637,0.382,165.979,0.367,0.0258,0.000648,0.847,173893,-5.193,0.511,1,1
0q2vG0UVuy6ajjcpkQHdZM,0.752,0.394,89.95,0.0597,0.0169,0,0.852,216600,-5.793,0.389,1,1
0GQ5bFTVFFKpwNPc7KwQnB,0.82,0.597,140.033,0.151,0.0614,0,0.68,234653,-4.197,0.243,0,4
4EmunTy7kNBYQivOa8F6b8,0.231,0.279,74.545,0.402,0.878,0,0.429,30133,-20.43,0.914,1,5
0VSzREd1OjEWJ9tXoFHRQH,0.637,0.0919,103.868,0.339,0.028,0,0.794,177693,-6.29,0.393,0,4
7Dj2wqPYXfSRFwa6qyOztr,0.767,0.202,88.966,0.214,0.0387,0,0.72,194707,-5.839,0.595,0,10
7FIWs0pqAYbP91WWM0vlTQ,0.745,0.292,165.995,0.342,0.145,0,0.808,210800,-5.26,0.829,0,10
5SiZJoLXp3WOl3J4C8IK0d,0.623,0.643,75.055,0.308,0.00998,7.55e-06,0.671,337147,-7.161,0.195,1,2
5CpsIb7SMFHjmAG8RvIWfq,0.748,0.254,171.983,0.206,0.175,0,0.661,265947,-4.809,0.509,0,2
5mZXWEH2eh8zMZGCxT5aW0,0.966,0.11,183.586,0.384,0.14,0,0.458,286960,-2.107,0.356,1,1
2ZR2Cox8oGFMdvPLiNKrJO,0.817,0.0936,89.927,0.228,0.153,0,0.721,293067,-5.271,0.777,0,2
3qKGvSu1inEZKwYQnMavNA,0.743,0.0909,118.988,0.0475,0.317,0,0.94,212360,-5.166,0.932,0,5
4gXdMZkBN1neE9nX6yRALa,0.796,0.107,83.093,0.366,0.409,0,0.646,265480,-6.152,0.676,1,2
7gmomPznVIT7ixhrrdK4vn,0.821,0.0496,90.999,0.0321,0.000172,0.874,0.81,177287,-6.4,0.909,1,2
1LtsdGOPwZyggOpcgHcSi3,0.606,0.127,89.996,0.0388,0.092,0.949,0.891,266232,-5.12,0.817,1,2
0TvhZMnCF5zk7j8xwq8qrN,0.716,0.0396,142.004,0.0688,0.00717,0.781,0.773,289208,-6.787,0.975,0,4
1sDyqdBUdF5nbVpnwxyDhq,0.627,0.0789,184.026,0.0945,9.58e-05,0.946,0.694,265688,-8.228,0.659,1,7
6rfAmLgDuvaFQ5vGTrXYK2,0.747,0.331,176.019,0.276,0.0425,0.00426,0.797,136516,-5.621,0.141,1,8
6zlikhmK9EWy0jJLrxGVgz,0.652,0.249,91.009,0.0361,0.00371,0.848,0.689,262850,-4.309,0.711,1,7
1HrQ2RO2v80cNGXlIazY7T,0.43,0.1,90.002,0.0673,0.000307,0.687,0.796,264380,-7.624,0.978,1,1
1LgwU6KJSJQTOwDNr8hgnw,0.538,0.0796,88.994,0.0331,0.00481,0.0395,0.814,291958,-6.765,0.16,0,1
112etgBBZHgL0zmmuWWrWJ,0.703,0.0501,84.98,0.071,0.0408,0.665,0.852,276767,-5.916,0.931,0,4
2aR5x5Xq3mideIUBzD4mKv,0.566,0.0669,81.959,0.0297,2.35e-05,0.916,0.545,270265,-5.444,0.179,1,2
7BlBVFwvbWvcwNcUarQmjk,0.759,0.143,91.952,0.225,0.462,0.000868,0.78,201040,-3.292,0.579,1,1
20pmVJoqcnabJJO6OCW1ZS,0.777,0.0656,120.048,0.0894,0.0149,6.51e-06,0.827,127400,-5.385,0.75,1,1
6SEMpMXnOe9nvei4yk7wb7,0.735,0.124,88.046,0.269,0.341,0,0.765,253253,-6.067,0.796,0,4
4TvuAd18ViTQJ19QAbezDT,0.591,0.343,78.016,0.0561,0.365,0.773,0.729,105173,-11.389,0.926,0,5
34d7sGX6WUqq8f04e7CSNF,0.493,0.385,144.989,0.205,0.0134,0.000241,0.871,200573,-6.356,0.0495,1,1
6REbwUNlppTfcnV4d4ZoZi,0.447,0.0899,74.236,0.277,0.00627,0.00022,0.577,247800,-5.892,0.189,1,8
6ocbgoVGwYJhOv1GgI9NsF,0.317,0.0881,140.048,0.334,0.592,0,0.778,178627,-10.732,0.327,0,1
0wZ8jBvnoyW5ZOLxbCBaMF,0.328,0.131,52.304,0.0334,0.477,0.0308,0.363,177400,-7.311,0.115,1,11
6YTlOjqLBwxT4vUY1bRITU,0.929,0.575,128.012,0.0863,0.46,0.0217,0.678,152947,-8.204,0.8,1,4
3vKYh5AQNHUHzgoegbSD3c,0.251,0.224,100.058,0.0305,0.587,0.0022,0.561,212667,-13.232,0.431,1,4
74iOextZ9kGlKLJomjh1BH,0.474,0.301,91.214,0.104,0.416,0.0882,0.725,230427,-12.326,0.706,1,7
2WjL9dO2rRIeXzNeh0csWe,0.593,0.332,116.092,0.0409,0.561,0.000124,0.591,249120,-8.397,0.676,1,4
4UxergPPbWfPoKyf5mgCM9,0.612,0.245,97.843,0.0318,0.0463,0.0358,0.549,858760,-7.165,0.501,1,2
2Cg3GUkhjX96nO4p2WRlIa,0.483,0.202,122.863,0.0542,0.15,0.0265,0.705,181786,-12.209,0.713,1,1
628wnZp93g4bnDnOFUyzMl,0.896,0.0597,117.756,0.121,0.198,0.000521,0.544,209013,-4.93,0.727,1,4
0KHclQKjISv2fs1s4DpDub,0.666,0.743,131.032,0.0797,0.245,0.148,0.459,608240,-8.437,0.536,1,0
2w6xoVr8vUn3j5cI9NusBM,0.585,0.21,84.995,0.266,0.0223,0,0.813,245147,-6.856,0.847,0,10
1ghd9wS2v1kMlkMuxaA9LS,0.821,0.151,145.865,0.315,0.172,0,0.553,277493,-6.103,0.665,1,2
7uQmJ1jgNzBpATSoWKSPFu,0.832,0.0705,182.184,0.154,0.048,0,0.632,198933,-1.948,0.784,0,7
6FY8Imjs6YSglIAqnbU9mM,0.657,0.266,80.873,0.0381,0.321,0,0.704,250293,-9.077,0.621,0,1
2d3fdQ6OxmUIsF20eCpcrv,0.459,0.425,113.542,0.263,0.178,0,0.589,15160,-7.748,0.619,1,3
3QVHSV8YKYq4L8tI5rnFgj,0.805,0.321,145.68,0.178,0.018,0,0.779,213413,-3.121,0.557,1,1
40YbWniIEmqy6s58fYXLUh,0.899,0.486,92.029,0.246,0.1,0,0.747,177547,-5.125,0.581,0,5
4qNWEOMyexn7b8Icyk29t9,0.811,0.0451,155.081,0.228,0.0234,0,0.769,177293,-4.162,0.76,0,10
1ULa3GfdMKs0MfRpm6xVlu,0.862,0.321,130.021,0.054,0.00689,0,0.717,224933,-4.736,0.52,1,8
0lc70Jh2s1iOMuv9XIEhFy,0.819,0.0938,84.977,0.321,0.0274,0.000646,0.612,254760,-4.592,0.279,1,7
447r2keRxpkINmWYp83MlH,0.868,0.142,92.907,0.116,0.544,0,0.554,284709,-5.386,0.402,1,11
4fhF0iJffyUJReKSecg78m,0.73,0.107,94.409,0.191,0.00523,0,0.784,284813,-6.177,0.0415,0,1
3KkXRkHbMCARz0aVfEt68P,0.479,0.0703,89.911,0.0466,0.556,0,0.76,158040,-5.574,0.913,1,2
6GVryHJpjnrnrsTggoNTpe,0.847,0.228,166.17,0.035,2.64e-05,0,0.366,260680,-5.216,0.606,1,8
1D2L6MefbXon28PzIk9I3r,0.733,0.114,146.046,0.0476,0.265,1.25e-06,0.798,211427,-4.811,0.861,0,7
1vU7wDlT3g9WKhUHBugTig,0.724,0.12,91.037,0.305,0.147,0,0.866,309200,-6.282,0.801,0,4
1qwMkkRiD5jqLeUUjfgblh,0.745,0.0796,137.024,0.221,0.0949,0,0.848,170227,-3.052,0.516,0,6
4iYRa2btalAzPZoSYfROqF,0.619,0.11,170.115,0.414,0.138,1.67e-06,0.568,254200,-6.899,0.293,1,1
7j8g8gUNi8e3yvLMRHKQuY,0.482,0.104,106.223,0.293,0.0187,0,0.964,239704,-8.903,0.56,1,7
3ORfa5ilEthp2U0TRcv7kv,0.675,0.362,78.985,0.335,0.245,0,0.538,288880,-2.3,0.519,1,0
0Ed7MeXx64f6OcIuoTRCg1,0.88,0.139,168.96,0.116,0.176,1e-05,0.765,215200,-4.361,0.929,1,1
6QJOEIPT8g3fjdFxibpy2F,0.485,0.107,156.001,0.319,0.00557,2.31e-06,0.774,219267,-10.955,0.392,1,1
6PGoSes0D9eUDeeAafB2As,0.585,0.153,126.058,0.0924,0.264,0,0.8,213400,-7.343,0.779,1,10
20fBuVybkHgjF6vNhSMROD,0.908,0.0698,87.279,0.221,0.00253,0.000655,0.801,278387,-6.554,0.805,1,2
74gykWHknHDrg4eMdcmdRq,0.664,0.257,93.007,0.106,0.00487,0,0.89,247733,-6.625,0.467,0,4
1lO9CZo6eDrOy0S7khgryG,0.747,0.588,134.935,0.046,0.0048,0.00536,0.756,200947,-5.407,0.0687,1,9
1WAwILvz37MkmZfmGnEXfg,0.237,0.217,106.972,0.0486,0.177,0,0.476,39200,-14.514,0.0387,1,1
3CJbxqRQ0JNCqboWDNUUeX,0.543,0.272,98.743,0.067,0.0454,0.000678,0.635,303000,-5.941,0.036,1,8
1QGnq9t4JQTk80eGGn7gPN,0.972,0.23,131.913,0.0794,0.00159,2.92e-06,0.518,205520,-4.161,0.311,1,8
34oucTFMX7WDXnGWVHoYVt,0.916,0.694,85.176,0.338,0.0118,3.37e-06,0.455,333478,-8.133,0.698,1,1
3juru5egWzRkNk0yI8ilBZ,0.565,0.0867,150.075,0.0345,0.753,0,0.678,151200,-5.542,0.963,1,9
7zQJ9EiLTAfSfnqfmsxBQm,0.902,0.701,92.45,0.279,0.0694,0,0.577,312860,-7.923,0.766,1,1
0SKEgBaJ7ehOft9eRDY2jI,0.821,0.509,171.617,0.335,0.00826,0,0.475,318140,-8.285,0.572,1,7
3zYQQW0RQ8nY72giPnNfjY,0.466,0.563,179.956,0.793,0.526,0,0.433,585236,-18.151,0.713,1,1
1nRuMTaJltcmWvzJnaTgqA,0.791,0.569,183.959,0.154,0.0686,0.00496,0.734,305440,-7.368,0.76,1,2
456xBIOmLRoLzCvCzZrWge,0.675,0.115,180.065,0.32,0.531,3.17e-06,0.689,205600,-4.281,0.604,1,0
7anSoGdgtmJTAPZBzcPhO6,0.648,0.104,172.02,0.38,0.523,0,0.681,286507,-5.021,0.688,0,1
2lpIh6Gr6HYjg1CFBaucS5,0.749,0.272,124.235,0.0282,0.000638,0.555,0.536,212747,-6.392,0.796,1,2
0KHhNlHN5lWn7q332PiPys,0.706,0.0965,92.965,0.111,0.483,0,0.704,195044,-5.233,0.856,0,11
1n378okiaJGDR06by3YM2U,0.916,0.0315,172.052,0.0528,0.0845,0.00359,0.75,182027,-6.428,0.826,1,0
1c0hsvHLELX6y8qymnpLKL,0.783,0.437,92.01,0.0432,0.361,0,0.795,266087,-4.271,0.799,1,5
3xz6lBuA1AzTTF6QdhP85h,0.609,0.221,88.061,0.258,0.506,0,0.69,199091,-9.769,0.9,1,7
0UXkllXPug0aBdZEt4D2KD,0.79,0.18,139.062,0.179,0.0642,0,0.449,129429,-5.222,0.371,0,7
1nSPlJY53DG3avK6UfpDpZ,0.791,0.314,91.753,0.273,0.157,0,0.644,318328,-4.587,0.408,1,5
3fcaEssgKrtD6AqZLwW9s5,0.846,0.318,113.886,0.229,0.0625,0,0.913,191960,-5.296,0.895,0,1
7nNhXCXJpRm9GWmeQJ6LwR,0.631,0.0681,125.09,0.303,0.255,0,0.949,189453,-6.39,0.961,0,4
69N8sDFDYqlJxAIjlNIQbt,0.677,0.364,124.041,0.315,0.177,0,0.953,189867,-5.868,0.935,0,11
6AfJLMn5KquPoEfybycZ4J,0.617,0.0648,144.953,0.178,0.0773,2.34e-06,0.895,195040,-6.252,0.821,0,9
4O8jfikpUqtZvWV7PAUwTv,0.74,0.271,125.537,0.331,0.335,0,0.844,222253,-5.054,0.871,1,6
4Yx9jw2hqVk00uwLRBXKxc,0.66,0.123,82.108,0.143,0.288,0,0.447,234950,-9.32,0.404,1,2
7lj2BqZyPehFyu3y6N1qqw,0.783,0.0937,89.659,0.367,0.326,0.000135,0.683,186044,-6.759,0.747,0,10
0rKtyWc8bvkriBthvHKY8d,0.479,0.191,88.964,0.0261,0.544,0.00598,0.515,209274,-7.458,0.284,1,3
1VGzxJnVQND7Cg5H5wGj14,0.588,0.0992,169.033,0.133,0.619,0.241,0.672,174358,-9.573,0.204,1,1
2S93hylQBYLndMnaJuso8S,0.471,0.134,75.003,0.0496,0.00554,0.000197,0.81,143292,-5.047,0.391,1,8
5R60F6WklJd3ekUlXqhFDJ,0.889,0.805,74.005,0.436,0.0241,0,0.433,568020,-8.321,0.479,0,10
2LH1K9HQWvPEyMxBk5hCRb,0.916,0.126,118.002,0.0387,0.000295,0.0255,0.58,305907,-4.357,0.68,0,3
5IX4TbIR5mMHGE4wiWwKW0,0.695,0.124,102.178,0.0617,0.00111,0.0857,0.437,447440,-9.447,0.413,1,7
28WmNsclKsrVmdv3tDmoYU,0.964,0.0773,140.817,0.282,0.037,0.0132,0.445,414720,-5.493,0.448,1,9
4aYLAF6ckQ5ooGGGM7sWAa,0.584,0.253,139.261,0.0254,0.0108,0.00296,0.54,386493,-9.579,0.244,1,7
2MuWTIM3b0YEAskbeeFE1i,0.836,0.153,105.173,0.0353,0.000647,0.431,0.543,515387,-9.11,0.56,0,4
0nLiqZ6A27jJri2VCalIUs,0.362,0.075,142.352,0.0263,0.0458,6.01e-06,0.553,388267,-11.218,0.158,0,4
5sICkBXVmaCQk5aISGR3x1,0.828,0.0581,123.257,0.0298,0.00213,0.0114,0.577,331267,-8.691,0.604,0,6
2DlHlPMa4M17kufBvI2lEN,0.934,0.132,127.066,0.119,0.000278,0.0015,0.417,210240,-3.908,0.287,0,7
0snQkGI5qnAmohLE7jTsTn,0.873,0.204,116.68,0.0536,0.000264,0.00249,0.413,218933,-4.151,0.48,1,8
1fQaoh3imrMunWVZh5kf90,0.906,0.0908,127.935,0.0571,0.000332,0.0614,0.576,323800,-7.677,0.211,1,2
1sWeSMifj6Z6kZyI6z3bRc,0.851,0.237,78.086,0.0645,0.0964,0.003,0.365,171040,-6.238,0.309,0,4
57bgtoPSgt236HzfBOd8kj,0.89,0.217,133.52,0.0364,0.000147,0.0117,0.502,292880,-5.175,0.259,1,4
6oJ3j2m4kCHpMZhOY5jx8d,0.13,0.107,118.037,0.0404,0.97,0.555,0.617,149775,-18.364,0.222,1,5
5X6IyZNTHOehDW5BCsAqJH,0.124,0.105,83.921,0.0403,0.991,0.822,0.63,267143,-17.111,0.159,0,0
7c0WjlwW6lovElw7y2n3MN,0.0521,0.0963,67.03,0.0497,0.981,0.935,0.332,232000,-23.033,0.0389,1,5
5sY8PrKuyiAXV8resJ25Dp,0.00302,0.115,70.614,0.0389,0.995,0.944,0.391,139291,-21.328,0.586,1,9
0asSopEMvzlIOOUSbScWXL,0.234,0.131,86.674,0.0315,0.956,0.91,0.331,221177,-12.131,0.105,0,7
79HeGKO8bLZjvSyVidqTiq,0.957,0.412,142.018,0.0477,0.00187,0,0.514,177667,-3.505,0.428,0,7
7q096gH9G0OjuUduheqM4l,0.849,0.242,142.791,0.0591,0.0565,1.84e-06,0.261,249280,-5.146,0.23,1,10
2iptAVf9jZerlywLwiGhak,0.911,0.0627,137.011,0.0382,0.00554,0,0.453,186147,-3.775,0.218,0,2
0YFA0boMX3HBAZS1QfHKRR,0.827,0.217,158.904,0.0415,0.00922,0.000377,0.491,210733,-5.023,0.472,0,2
2UDumaw7osnyjH7RZ2DLpB,0.97,0.189,75.106,0.0668,1.29e-05,2.62e-06,0.402,200147,-4.538,0.476,0,2
2rC9oaV3lthiRcokhTeuo9,0.913,0.279,146.047,0.0768,0.165,0,0.548,170907,-4.561,0.155,0,6
1E3elyeDZawq8JlTEIrCvL,0.921,0.266,161.13,0.0806,0.00995,1.25e-05,0.482,224760,-5.178,0.431,0,5
2WYmSryxSqsGVe30KMAQA1,0.87,0.335,121.957,0.0372,0.00363,0,0.616,161040,-4.935,0.659,0,2
4wSv1wn35AbZ3uEII4nPhg,0.777,0.121,122.849,0.0413,0.0171,1.46e-05,0.427,191347,-5.686,0.102,0,4
0XGV1bem5W9ICY2rgleryV,0.792,0.0448,153.023,0.0603,0.000567,0,0.59,181987,-5.013,0.663,1,7
5M7y0vJBmG5TDmOIBN9run,0.88,0.153,142.733,0.0761,0.0424,0,0.442,193680,-4.187,0.4,0,1
3tAs13DYCXiZSH9o01dB7w,0.907,0.162,117.93,0.0362,0.00435,0,0.627,202840,-3.963,0.583,1,2
1xI7M6PDSXLll1dt9j2snA,0.79,0.322,142.42,0.0435,0.0177,0,0.493,193627,-5.238,0.326,0,2
1We9y0dSphaMHt4owfGWpw,0.872,0.258,99.936,0.0402,0.00139,0,0.516,162293,-5.102,0.556,1,8
3kUxUw4b766Fk5RNGK0ZCA,0.786,0.117,178.982,0.0351,0.00658,0,0.349,199000,-4.771,0.251,1,9
0TzIlhgIIpaYPYiBMcjjo9,0.931,0.304,101.017,0.0415,0.00114,0,0.574,173667,-3.757,0.37,1,2
073B0vPoZJi9KqOOJjII9q,0.734,0.0305,134.034,0.0357,0.00497,0,0.541,243440,-6.114,0.122,0,2
5GyQUJKq4c9CTQtKPuP4tV,0.711,0.124,165.95,0.0356,0.00749,0,0.44,192200,-6.339,0.374,1,2
0sh4LMVyTlLbJhCjaaCmri,0.698,0.15,184.02,0.0375,0.0176,0,0.528,162960,-4.873,0.528,0,6
6rpAJECCjVZG3cNt7o9xBv,0.847,0.363,155.021,0.0645,0.0543,0,0.515,201013,-5.905,0.466,0,0
5lmMoocYsTT0yRgfMSDizZ,0.838,0.256,140.077,0.0417,0.0358,0,0.506,206213,-5.685,0.248,0,4
1cYtqvYDbuzjgSJsAkTRaH,0.91,0.326,78.06,0.0464,0.000764,1.43e-06,0.491,240773,-2.812,0.345,0,5
4Rtc87aysfzgqRMFcSqWme,0.835,0.143,162.064,0.0446,0.0014,0,0.234,188080,-3.952,0.323,1,0
56PMSIrOK5iZDbRti08Jai,0.871,0.148,165.02,0.0524,7.37e-06,0.000124,0.401,267173,-5.609,0.372,1,7
1RtnIF8uRwTLxmcR87V6Wo,0.737,0.0696,177.9,0.0297,9.4e-06,0,0.373,186893,-5.282,0.565,1,1
4gQ683QJzGz1Y4Lmml68c4,0.831,0.118,170.088,0.0693,0.000161,0,0.492,224520,-4.215,0.367,1,0
4qjzpr23GpeeGMb2Bwj4sb,0.664,0.0611,81.354,0.0304,0.000871,0,0.416,180547,-6.302,0.286,1,2
1leooQqy7cYyfJILuQTU6o,0.815,0.331,159.989,0.0553,0.00249,0,0.432,212387,-5.847,0.374,1,7
6otrn9MyScBWdJff1dxEee,0.891,0.0892,153.809,0.0352,0.000192,0,0.502,204373,-5.9,0.64,1,9
2RVcyT3JWK6TKw8ecENFsG,0.692,0.41,149.856,0.0271,0.00103,0,0.48,258533,-5.739,0.351,0,5
1PQ7aZyBEpk60BRUR233VO,0.562,0.349,139.97,0.0314,0.00407,5.83e-05,0.467,210667,-6.831,0.27,1,5
4yRRrMzaXzXiCbbWrt5KDy,0.66,0.131,177.171,0.0446,0.0873,0,0.48,236907,-12.681,0.438,0,5
15yuvKhcoEtV5KwKxqHSwa,0.75,0.546,123.043,0.106,0.218,0,0.783,224625,-4.891,0.48,1,1
5C0UjpLuu3eGJ0ECK0dTV3,0.805,0.277,90.945,0.27,0.678,0,0.552,234292,-4.511,0.846,0,5
5pVXylnrtf2kU8j23zua7j,0.903,0.155,86.307,0.346,0.283,0,0.457,508235,-3.274,0.73,1,9
2t8yVaLvJ0RenpXUIAC52d,0.636,0.342,145.972,0.086,0.0395,0.00125,0.837,288624,-7.643,0.274,1,1
0QIjsbm2fh1cJ45XO9eGqq,0.578,0.359,143.01,0.0485,0.00381,0,0.8,204665,-5.144,0.367,0,4
1pOIpxfrQ8AszXZdKR3aH3,0.698,0.329,98.104,0.275,0.0279,3.56e-06,0.894,336917,-8.264,0.695,0,6
0nGLRyRhkkGm1vEFkUMctq,0.498,0.268,95.167,0.355,0.0283,0,0.929,320574,-7.177,0.663,1,7
1PxE9RK6FBEp42F9QwzZyn,0.391,0.177,139.764,0.0685,0.526,0,0.517,180320,-5.028,0.342,1,5
60SdxE8apGAxMiRrpbmLY0,0.786,0.127,153.068,0.306,0.0627,0,0.876,244679,-4.884,0.575,0,10
6ctO0maVSlFzn31wR0GpNg,0.429,0.0795,109.907,0.0279,0.0773,0.816,0.587,213493,-12.184,0.152,1,7
3FUhe43n5NShAfvPWSyPxE,0.729,0.401,141.926,0.0777,0.0668,0,0.904,208907,-6.158,0.962,1,8
3oRaLG3ZDqXNN4BXhBClrY,0.185,0.109,81.877,0.0336,0.916,1.03e-06,0.706,173867,-12.336,0.23,1,8
2I9foKseoFQh07p6sD2voE,0.826,0.131,108.52,0.354,0.0153,0.00146,0.653,256227,-2.93,0.416,0,6
4nva9EpKntUTs6CRSGBCn9,0.692,0.315,96.946,0.41,0.0322,0.00608,0.489,237707,-6.672,0.527,1,1
1dsVIoiV96Goqv1jGbJySI,0.101,0.125,105.719,0.0333,0.965,0.00335,0.482,162280,-18.914,0.189,0,8
2wOlZrHUpRP9hQbqbV9Ae5,0.0236,0.102,110.519,0.035,0.978,0.579,0.401,672520,-18.749,0.163,0,6
1A6rWsVB4JNfsvVcAN2FdY,0.215,0.126,99.903,0.0374,0.933,0.911,0.35,248667,-14.659,0.135,1,8
283h1iiG7BVoKvTVAr5bSc,0.132,0.122,63.078,0.0399,0.97,0.898,0.576,329680,-19.928,0.122,0,2
63veqr50DnmHuo7M34fmqL,0.228,0.133,132.456,0.0358,0.851,0.738,0.461,326413,-12.875,0.238,1,8
7e4cQ65cw0hbgQfbZr9IUD,0.0805,0.0898,80.346,0.0355,0.963,0.947,0.297,437720,-18.726,0.158,1,5
211rvuRnkIpzd5lJNi0LBK,0.1,0.11,54.041,0.043,0.96,0.198,0.385,327307,-13.827,0.199,1,2
30WYlOTUkGayw4Qo4Y9sYX,0.211,0.431,174.248,0.0326,0.896,0.76,0.179,186080,-11.936,0.231,1,5
4NAhOoe6Tp5SU4z0r7Nygx,0.169,0.114,77.79,0.0453,0.913,0.0781,0.389,528947,-14.333,0.186,1,10
72KHUsa4UyTXpSf7jRb1ih,0.275,0.141,119.37,0.0348,0.765,0.872,0.448,427432,-17.203,0.119,1,8
4aUrYkpfMzm2DVfG1Pplzk,0.118,0.083,145.312,0.0365,0.97,0.829,0.374,570787,-16.48,0.0954,1,2
4CY09ZCdgvjtCaw0fGITbN,0.225,0.284,135.262,0.0414,0.941,0.691,0.53,406920,-13.663,0.195,0,10
3bv4j1lmo6yVChahz9crt3,0.25,0.127,115.451,0.0327,0.845,0.93,0.394,608187,-16.804,0.0903,0,0
7nYvUtkQMx1v80S2FH2s9J,0.521,0.115,95.265,0.216,0.304,1.65e-06,0.849,248867,-12.999,0.763,0,11
5Sm1X46tna50RstHZvw072,0.697,0.297,95.03,0.187,0.00838,0,0.869,234533,-4.639,0.804,1,7
3G0yz3DZn3lfraledmBCT0,0.772,0.0368,84.722,0.346,0.0521,4.35e-06,0.712,249480,-3.024,0.848,0,10
7iXF2W9vKmDoGAhlHdpyIa,0.74,0.163,133.974,0.0774,0.0827,0,0.924,222293,-1.299,0.621,1,8
0EZMXJMWf0tLKRWwCiA6Sx,0.85,0.0903,99.375,0.331,0.055,0,0.905,147427,-2.795,0.498,0,4
10nTs74T7xj4f4jzihU9ug,0.732,0.261,151.779,0.203,0.0304,0,0.631,231653,-4.706,0.549,1,1
1fC0C3CZmF8A8cTKhhfwp4,0.76,0.119,156.882,0.0631,0.000557,0.000259,0.578,180333,-6.826,0.724,1,1
7bYZBVrnRfqeaPbhRyEvK3,0.526,0.0457,94.993,0.293,0.0633,0,0.781,235613,-6.986,0.665,0,6
2MIBAmYwiuGoKUlpq9B9sZ,0.62,0.82,80.029,0.039,0.0122,0,0.596,271600,-6.133,0.102,0,5
6i0V12jOa3mr6uu4WYhUBr,0.396,0.105,90.024,0.0286,0.0841,3.58e-05,0.732,195920,-9.348,0.548,0,4
4LwU4Vp6od3Sb08CsP99GC,0.909,0.0856,95.295,0.27,0.0281,0,0.922,161507,-2.429,0.309,0,10
1GMDpf82TUwTVBPYiu0dmR,0.851,0.104,92.486,0.234,0.556,0.000545,0.761,221493,-4.371,0.463,0,10
19OHDib8Jrqi3o2nm5lzdA,0.479,0.207,171.12,0.206,0.0812,0,0.678,235632,-6.959,0.762,0,10
5YEOzOojehCqxGQCcQiyR4,0.766,0.366,144.833,0.449,0.028,1.68e-06,0.576,246761,-4.943,0.236,0,10
0hdiDzQu1FsfaYM1NIL8ma,0.783,0.35,140.046,0.0527,0.079,1.27e-06,0.831,218440,-6.719,0.771,1,5
5UsLjwBaTHBX4ektWIr4XX,0.906,0.182,104.02,0.342,0.249,0,0.457,357707,-2.278,0.54,0,5
3hsmbFKT5Cujb5GQjqEU39,0.677,0.144,146.155,0.184,0.0339,5.51e-06,0.767,222587,-6.128,0.538,0,11
3CRDbSIZ4r5MsZ0YwxuEkn,0.637,0.0602,169.977,0.141,0.0462,2.29e-05,0.734,202333,-5.677,0.648,0,4
40YcuQysJ0KlGQTeGUosTC,0.674,0.158,111.995,0.0959,0.0184,0,0.756,251467,-6.518,0.389,0,0
2XHzzp1j4IfTNp1FTn7YFg,0.634,0.0946,124.906,0.0327,0.0125,0,0.669,255053,-6.476,0.496,1,11
07BmM24UshepfB2PeBxu7Y,0.123,0.275,45.646,0.0333,0.968,0.375,0.349,292413,-14.247,0.138,1,1
4rmCI9VWrwrJTJ8XQ80BMN,0.187,0.161,70.334,0.0323,0.942,0.139,0.372,319733,-13.497,0.217,0,0
4UhBGmqcApvAZFTq53ukh7,0.217,0.194,107.506,0.0328,0.827,0.805,0.458,482187,-16.582,0.128,1,5
5AuLuhe6LXvVod82HxJtXO,0.156,0.0775,159.618,0.033,0.96,0.904,0.32,325400,-12.258,0.0664,1,2
3dtrI8OOHWxMyg6EHNecdt,0.084,0.0958,87.816,0.0293,0.885,0.936,0.454,255107,-18.621,0.0828,1,0
79fmhV6NAraE4Xz3MIXnN4,0.0562,0.107,116.666,0.0415,0.974,0.532,0.385,182653,-14.812,0.192,1,11
1UceH3dNaxzKSG4qQ1kbp2,0.317,0.118,116.744,0.0364,0.898,0.76,0.401,325587,-14.369,0.0633,1,1
4zPDjRgceGrR0Sm54YDTTf,0.0678,0.114,124.105,0.0468,0.967,0.168,0.539,294667,-18.039,0.263,1,0
1J9iVCaEriyoMXpj2XszhU,0.114,0.0966,60.484,0.0509,0.843,0.863,0.427,282320,-22.546,0.114,0,2
5fhLDCuNimt2zvkiFxOAbU,0.207,0.222,122.03,0.0458,0.898,0.636,0.539,498320,-16.498,0.259,1,8
