artist_name,track_name,end_time,ms_played,track_id,song_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mode,key,loudness_adj,date,mins_played,liked
WOS,OKUPA,2020-05-23 17:17,143000,25NPeIjHjQGvyp4D52Tji2,25NPeIjHjQGvyp4D52Tji2,0.881,0.257,89.951,0.126,0.327,5.07e-06,0.763,143000,-3.289,0.956,0,11,0.9073052254291643,2020-05-23,2.38,False
WOS,NO VA A BAJAR,2020-05-23 17:24,202268,3wNiMUFSp0H7zF7QH4vCPq,3wNiMUFSp0H7zF7QH4vCPq,0.656,0.15,145.063,0.163,0.14,0.0,0.704,202269,-3.658,0.264,1,2,0.8986040369741557,2020-05-23,3.37,True
WOS,40,2020-05-23 17:25,65182,5Mfz3Aoj1txhueNZUXSUnV,5Mfz3Aoj1txhueNZUXSUnV,0.795,0.184,149.944,0.0545,0.701,3.73e-05,0.516,65183,-5.96,0.847,1,7,0.8443218260705526,2020-05-23,1.09,False
WOS,ALGO DEL VACÍO,2020-05-23 17:42,13204,1dKjLvlAPTPlhRCFyA84Z9,1dKjLvlAPTPlhRCFyA84Z9,0.685,0.235,164.064,0.0911,0.306,0.0,0.642,213151,-5.438,0.383,1,8,0.8566308243727597,2020-05-23,0.22,False
50 Cent,Window Shopper,2020-05-23 18:10,191813,1bevrs76fdGW3y03R5q6GB,1bevrs76fdGW3y03R5q6GB,0.672,0.388,174.148,0.195,0.0626,0.0,0.539,191813,-4.972,0.384,0,5,0.8676193171099792,2020-05-23,3.2,True
WOS,ALMA DINAMITA,2020-05-23 22:19,173913,2ONADYjJvqYVwjWavuY0H1,2ONADYjJvqYVwjWavuY0H1,0.8,0.375,103.314,0.159,0.21,0.0,0.451,173913,-4.75,0.247,0,11,0.8728541784568948,2020-05-23,2.9,True
WOS,40,2020-05-23 22:20,65182,5Mfz3Aoj1txhueNZUXSUnV,5Mfz3Aoj1txhueNZUXSUnV,0.795,0.184,149.944,0.0545,0.701,3.73e-05,0.516,65183,-5.96,0.847,1,7,0.8443218260705526,2020-05-23,1.09,False
WOS,ALGO DEL VACÍO,2020-05-23 22:42,4524,1dKjLvlAPTPlhRCFyA84Z9,1dKjLvlAPTPlhRCFyA84Z9,0.685,0.235,164.064,0.0911,0.306,0.0,0.642,213151,-5.438,0.383,1,8,0.8566308243727597,2020-05-23,0.08,False
50 Cent,Window Shopper,2020-05-23 23:09,191813,1bevrs76fdGW3y03R5q6GB,1bevrs76fdGW3y03R5q6GB,0.672,0.388,174.148,0.195,0.0626,0.0,0.539,191813,-4.972,0.384,0,5,0.8676193171099792,2020-05-23,3.2,True
50 Cent,21 Questions,2020-05-23 23:13,224426,41bIQPBE1lFN0mmw6Lmssz,41bIQPBE1lFN0mmw6Lmssz,0.807,0.0512,90.012,0.317,0.353,0.000363,0.576,224427,-3.908,0.908,0,6,0.8927089228447461,2020-05-23,3.74,True
50 Cent,21 Questions,2020-05-23 23:50,6337,41bIQPBE1lFN0mmw6Lmssz,41bIQPBE1lFN0mmw6Lmssz,0.807,0.0512,90.012,0.317,0.353,0.000363,0.576,224427,-3.908,0.908,0,6,0.8927089228447461,2020-05-23,0.11,False
WOS,ALMA DINAMITA,2020-05-24 05:42,173913,2ONADYjJvqYVwjWavuY0H1,2ONADYjJvqYVwjWavuY0H1,0.8,0.375,103.314,0.159,0.21,0.0,0.451,173913,-4.75,0.247,0,11,0.8728541784568948,2020-05-24,2.9,True
WOS,40,2020-05-24 05:43,65182,5Mfz3Aoj1txhueNZUXSUnV,5Mfz3Aoj1txhueNZUXSUnV,0.795,0.184,149.944,0.0545,0.701,3.73e-05,0.516,65183,-5.96,0.847,1,7,0.8443218260705526,2020-05-24,1.09,False
50 Cent,Window Shopper,2020-05-24 05:46,10476,1bevrs76fdGW3y03R5q6GB,1bevrs76fdGW3y03R5q6GB,0.672,0.388,174.148,0.195,0.0626,0.0,0.539,191813,-4.972,0.384,0,5,0.8676193171099792,2020-05-24,0.17,False
WOS,ALGO DEL VACÍO,2020-05-24 05:46,180628,1dKjLvlAPTPlhRCFyA84Z9,1dKjLvlAPTPlhRCFyA84Z9,0.685,0.235,164.064,0.0911,0.306,0.0,0.642,213151,-5.438,0.383,1,8,0.8566308243727597,2020-05-24,3.01,True
50 Cent,Candy Shop,2020-05-24 05:51,224899,5D2mYZuzcgjpchVY1pmTPh,5D2mYZuzcgjpchVY1pmTPh,0.574,0.38,125.173,0.466,0.0253,3.2e-05,0.614,209107,-7.961,0.755,1,11,0.7971373325787587,2020-05-24,3.75,True
50 Cent,In Da Club,2020-05-24 05:54,193466,7iL6o9tox1zgHpKUfh9vuC,7iL6o9tox1zgHpKUfh9vuC,0.713,0.0708,90.051,0.366,0.255,0.0,0.899,193467,-2.752,0.777,0,6,0.9199679305791358,2020-05-24,3.22,True
50 Cent,In Da Club,2020-05-24 05:54,821,7iL6o9tox1zgHpKUfh9vuC,7iL6o9tox1zgHpKUfh9vuC,0.713,0.0708,90.051,0.366,0.255,0.0,0.899,193467,-2.752,0.777,0,6,0.9199679305791358,2020-05-24,0.01,False
50 Cent,Just A Lil Bit,2020-05-24 05:54,42307,4nva9EpKntUTs6CRSGBCn9,4nva9EpKntUTs6CRSGBCn9,0.692,0.315,96.946,0.41,0.0322,0.00608,0.489,237707,-6.672,0.527,1,1,0.8275325410299943,2020-05-24,0.71,False
50 Cent,Candy Shop,2020-05-24 05:54,1102,5D2mYZuzcgjpchVY1pmTPh,5D2mYZuzcgjpchVY1pmTPh,0.574,0.38,125.173,0.466,0.0253,3.2e-05,0.614,209107,-7.961,0.755,1,11,0.7971373325787587,2020-05-24,0.02,False
50 Cent,Just A Lil Bit,2020-05-24 05:59,237706,4nva9EpKntUTs6CRSGBCn9,4nva9EpKntUTs6CRSGBCn9,0.692,0.315,96.946,0.41,0.0322,0.00608,0.489,237707,-6.672,0.527,1,1,0.8275325410299943,2020-05-24,3.96,True
50 Cent,P.I.M.P.,2020-05-24 06:08,426371,3G0yz3DZn3lfraledmBCT0,3G0yz3DZn3lfraledmBCT0,0.772,0.0368,84.722,0.346,0.0521,4.35e-06,0.712,249480,-3.024,0.848,0,10,0.9135540464063383,2020-05-24,7.11,True
Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),2020-05-24 06:12,207760,0AtP8EkGPn6SwxKDaUuXec,0AtP8EkGPn6SwxKDaUuXec,0.666,0.798,91.046,0.184,0.135,0.0,0.852,207760,-6.923,0.726,0,11,0.8216138464440671,2020-05-24,3.46,True
The Game,Hate It Or Love It,2020-05-24 06:16,132530,2wGSgTmgSF3xjRrHkTc25R,2wGSgTmgSF3xjRrHkTc25R,0.785,0.123,99.998,0.207,0.14,0.0,0.802,206400,-4.781,0.435,1,9,0.8721231843048481,2020-05-24,2.21,False
Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),2020-05-24 06:20,251809,0AtP8EkGPn6SwxKDaUuXec,0AtP8EkGPn6SwxKDaUuXec,0.666,0.798,91.046,0.184,0.135,0.0,0.852,207760,-6.923,0.726,0,11,0.8216138464440671,2020-05-24,4.2,True
Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),2020-05-24 08:34,207760,0AtP8EkGPn6SwxKDaUuXec,0AtP8EkGPn6SwxKDaUuXec,0.666,0.798,91.046,0.184,0.135,0.0,0.852,207760,-6.923,0.726,0,11,0.8216138464440671,2020-05-24,3.46,True
The Game,Hate It Or Love It,2020-05-24 09:00,12445,2wGSgTmgSF3xjRrHkTc25R,2wGSgTmgSF3xjRrHkTc25R,0.785,0.123,99.998,0.207,0.14,0.0,0.802,206400,-4.781,0.435,1,9,0.8721231843048481,2020-05-24,0.21,False
50 Cent,Candy Shop,2020-05-24 17:56,209106,5D2mYZuzcgjpchVY1pmTPh,5D2mYZuzcgjpchVY1pmTPh,0.574,0.38,125.173,0.466,0.0253,3.2e-05,0.614,209107,-7.961,0.755,1,11,0.7971373325787587,2020-05-24,3.49,True
50 Cent,In Da Club,2020-05-24 18:00,193466,7iL6o9tox1zgHpKUfh9vuC,7iL6o9tox1zgHpKUfh9vuC,0.713,0.0708,90.051,0.366,0.255,0.0,0.899,193467,-2.752,0.777,0,6,0.9199679305791358,2020-05-24,3.22,True
50 Cent,Just A Lil Bit,2020-05-24 18:04,237706,4nva9EpKntUTs6CRSGBCn9,4nva9EpKntUTs6CRSGBCn9,0.692,0.315,96.946,0.41,0.0322,0.00608,0.489,237707,-6.672,0.527,1,1,0.8275325410299943,2020-05-24,3.96,True
50 Cent,P.I.M.P.,2020-05-24 18:08,249480,3G0yz3DZn3lfraledmBCT0,3G0yz3DZn3lfraledmBCT0,0.772,0.0368,84.722,0.346,0.0521,4.35e-06,0.712,249480,-3.024,0.848,0,10,0.9135540464063383,2020-05-24,4.16,True
The Game,Hate It Or Love It,2020-05-24 18:11,14311,2wGSgTmgSF3xjRrHkTc25R,2wGSgTmgSF3xjRrHkTc25R,0.785,0.123,99.998,0.207,0.14,0.0,0.802,206400,-4.781,0.435,1,9,0.8721231843048481,2020-05-24,0.24,False
Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),2020-05-24 18:11,207760,0AtP8EkGPn6SwxKDaUuXec,0AtP8EkGPn6SwxKDaUuXec,0.666,0.798,91.046,0.184,0.135,0.0,0.852,207760,-6.923,0.726,0,11,0.8216138464440671,2020-05-24,3.46,True
Jeremih,Down On Me,2020-05-24 18:12,1024,0x3TibRgnSqzkcwrqBd4iX,0x3TibRgnSqzkcwrqBd4iX,0.598,0.111,160.041,0.114,0.0369,0.0,0.7,228453,-7.783,0.594,1,2,0.8013346538388982,2020-05-24,0.02,False
Eminem,Crack A Bottle,2020-05-24 18:12,550,4dK00wCxlqWEeN8BoM1BHT,4dK00wCxlqWEeN8BoM1BHT,0.874,0.173,169.561,0.186,0.0864,0.0,0.516,297520,-2.571,0.391,1,9,0.9242359932088285,2020-05-24,0.01,False
50 Cent,Disco Inferno,2020-05-24 18:17,214226,69bHJ9qs5FrUJbKP8xU8uZ,69bHJ9qs5FrUJbKP8xU8uZ,0.659,0.279,97.018,0.231,0.206,7.88e-05,0.925,214227,-4.763,0.71,1,3,0.8725476325221656,2020-05-24,3.57,True
50 Cent,21 Questions,2020-05-24 18:22,224440,41bIQPBE1lFN0mmw6Lmssz,41bIQPBE1lFN0mmw6Lmssz,0.807,0.0512,90.012,0.317,0.353,0.000363,0.576,224427,-3.908,0.908,0,6,0.8927089228447461,2020-05-24,3.74,True
50 Cent,Ayo Technology,2020-05-24 18:27,83953,6kfQDanT6Buh4Wu73ghbav,6kfQDanT6Buh4Wu73ghbav,0.782,0.034,140.144,0.132,0.0828,0.0,0.63,247947,-5.44,0.418,0,8,0.8565836634597246,2020-05-24,1.4,False
WOS,ALMA DINAMITA,2020-05-24 18:31,173913,2ONADYjJvqYVwjWavuY0H1,2ONADYjJvqYVwjWavuY0H1,0.8,0.375,103.314,0.159,0.21,0.0,0.451,173913,-4.75,0.247,0,11,0.8728541784568948,2020-05-24,2.9,True
WOS,40,2020-05-24 18:33,65182,5Mfz3Aoj1txhueNZUXSUnV,5Mfz3Aoj1txhueNZUXSUnV,0.795,0.184,149.944,0.0545,0.701,3.73e-05,0.516,65183,-5.96,0.847,1,7,0.8443218260705526,2020-05-24,1.09,False
WOS,ALGO DEL VACÍO,2020-05-24 19:26,178595,1dKjLvlAPTPlhRCFyA84Z9,1dKjLvlAPTPlhRCFyA84Z9,0.685,0.235,164.064,0.0911,0.306,0.0,0.642,213151,-5.438,0.383,1,8,0.8566308243727597,2020-05-24,2.98,True
50 Cent,Window Shopper,2020-05-25 00:53,191813,1bevrs76fdGW3y03R5q6GB,1bevrs76fdGW3y03R5q6GB,0.672,0.388,174.148,0.195,0.0626,0.0,0.539,191813,-4.972,0.384,0,5,0.8676193171099792,2020-05-25,3.2,True
Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),2020-05-25 00:56,207760,0AtP8EkGPn6SwxKDaUuXec,0AtP8EkGPn6SwxKDaUuXec,0.666,0.798,91.046,0.184,0.135,0.0,0.852,207760,-6.923,0.726,0,11,0.8216138464440671,2020-05-25,3.46,True
WOS,ALMA DINAMITA,2020-05-25 00:59,173913,2ONADYjJvqYVwjWavuY0H1,2ONADYjJvqYVwjWavuY0H1,0.8,0.375,103.314,0.159,0.21,0.0,0.451,173913,-4.75,0.247,0,11,0.8728541784568948,2020-05-25,2.9,True
WOS,FRESCO,2020-05-25 01:02,170302,0blWPYAfbvpRLVHUcmqmmj,0blWPYAfbvpRLVHUcmqmmj,0.807,0.1,108.056,0.162,0.441,1.34e-06,0.782,170302,-4.689,0.806,0,0,0.8742925863044708,2020-05-25,2.84,True
WOS,PANTANO,2020-05-25 01:04,150661,0VMxiFeuVhG3Hu7NHnge9e,0VMxiFeuVhG3Hu7NHnge9e,0.84,0.594,81.941,0.384,0.608,0.0,0.607,150661,-3.792,0.657,0,4,0.8954442558007922,2020-05-25,2.51,False
WOS,OKUPA,2020-05-25 01:07,143000,25NPeIjHjQGvyp4D52Tji2,25NPeIjHjQGvyp4D52Tji2,0.881,0.257,89.951,0.126,0.327,5.07e-06,0.763,143000,-3.289,0.956,0,11,0.9073052254291643,2020-05-25,2.38,False
WOS,NO VA A BAJAR,2020-05-25 01:10,202268,3wNiMUFSp0H7zF7QH4vCPq,3wNiMUFSp0H7zF7QH4vCPq,0.656,0.15,145.063,0.163,0.14,0.0,0.704,202269,-3.658,0.264,1,2,0.8986040369741557,2020-05-25,3.37,True
50 Cent,I'll Whip Ya Head Boy,2020-05-25 01:14,235973,4dzoJSn9EC4F1pDmHwea3B,4dzoJSn9EC4F1pDmHwea3B,0.805,0.209,99.336,0.204,0.147,0.0,0.487,236413,-3.911,0.606,1,9,0.8926381814751932,2020-05-25,3.93,True
50 Cent,Window Shopper - Instrumental,2020-05-25 01:17,191893,3hWkRa1U06UToPwhhGx6FC,3hWkRa1U06UToPwhhGx6FC,0.464,0.224,87.006,0.0349,0.000454,0.0846,0.703,191893,-6.035,0.652,1,1,0.8425532918317297,2020-05-25,3.2,True
WOS,ALMA DINAMITA,2020-05-25 02:14,173913,2ONADYjJvqYVwjWavuY0H1,2ONADYjJvqYVwjWavuY0H1,0.8,0.375,103.314,0.159,0.21,0.0,0.451,173913,-4.75,0.247,0,11,0.8728541784568948,2020-05-25,2.9,True
WOS,40,2020-05-25 02:15,65182,5Mfz3Aoj1txhueNZUXSUnV,5Mfz3Aoj1txhueNZUXSUnV,0.795,0.184,149.944,0.0545,0.701,3.73e-05,0.516,65183,-5.96,0.847,1,7,0.8443218260705526,2020-05-25,1.09,False
WOS,ALGO DEL VACÍO,2020-05-25 02:36,177164,1dKjLvlAPTPlhRCFyA84Z9,1dKjLvlAPTPlhRCFyA84Z9,0.685,0.235,164.064,0.0911,0.306,0.0,0.642,213151,-5.438,0.383,1,8,0.8566308243727597,2020-05-25,2.95,True
WOS,40,2020-05-25 06:46,764,5Mfz3Aoj1txhueNZUXSUnV,5Mfz3Aoj1txhueNZUXSUnV,0.795,0.184,149.944,0.0545,0.701,3.73e-05,0.516,65183,-5.96,0.847,1,7,0.8443218260705526,2020-05-25,0.01,False
WOS,ALMA DINAMITA,2020-05-25 06:49,168673,2ONADYjJvqYVwjWavuY0H1,2ONADYjJvqYVwjWavuY0H1,0.8,0.375,103.314,0.159,0.21,0.0,0.451,173913,-4.75,0.247,0,11,0.8728541784568948,2020-05-25,2.81,True
WOS,40,2020-05-25 06:49,9590,5Mfz3Aoj1txhueNZUXSUnV,5Mfz3Aoj1txhueNZUXSUnV,0.795,0.184,149.944,0.0545,0.701,3.73e-05,0.516,65183,-5.96,0.847,1,7,0.8443218260705526,2020-05-25,0.16,False
Aaron Taos,Control,2020-05-25 06:52,184768,6jKOxnQ1Pdsr4KblSSeA0j,6jKOxnQ1Pdsr4KblSSeA0j,0.565,0.15,75.52,0.0308,0.0712,0.000144,0.638,184768,-8.154,0.464,0,5,0.7925863044708544,2020-05-25,3.08,True
Aaron Taos,Communication,2020-05-25 07:04,94316,4iF2HJKNfTSwMDgFvmNyne,4iF2HJKNfTSwMDgFvmNyne,0.46,0.0886,83.97,0.0335,0.0365,0.00157,0.63,206429,-10.046,0.406,1,0,0.7479720807394831,2020-05-25,1.57,False
Bad Bunny,Hablamos Mañana,2020-05-25 17:08,240253,1V8XneTrX6kKeoxYbk4x6h,1V8XneTrX6kKeoxYbk4x6h,0.677,0.0998,156.019,0.0469,0.0869,0.0,0.683,240253,-4.496,0.514,1,1,0.8788436144123749,2020-05-25,4.0,True
Duki,Hello Cotto,2020-05-25 17:12,217286,422Avi2VjqZKCVzstKmqog,422Avi2VjqZKCVzstKmqog,0.785,0.0506,139.956,0.344,0.0472,0.0,0.843,217250,-2.893,0.43,0,10,0.9166430862101489,2020-05-25,3.62,True
Acru,ANIMAL,2020-05-25 17:14,96951,06b0Au6pvZiO03eKTCvgWh,06b0Au6pvZiO03eKTCvgWh,0.876,0.111,135.047,0.304,0.16,3.3e-06,0.617,170982,-4.86,0.542,1,9,0.8702603282399547,2020-05-25,1.62,False
Acru,ANIMAL,2020-05-25 17:34,4310,06b0Au6pvZiO03eKTCvgWh,06b0Au6pvZiO03eKTCvgWh,0.876,0.111,135.047,0.304,0.16,3.3e-06,0.617,170982,-4.86,0.542,1,9,0.8702603282399547,2020-05-25,0.07,False
Cypress Hill,Lowrider,2020-05-25 17:39,276413,0JFBf2PloRfMkPg5DjXhDx,0JFBf2PloRfMkPg5DjXhDx,0.65,0.198,98.625,0.0919,0.0026,0.0563,0.91,276413,-5.529,0.681,1,0,0.8544850028296547,2020-05-25,4.61,True
WOS,ALMA DINAMITA,2020-05-25 17:42,173913,2ONADYjJvqYVwjWavuY0H1,2ONADYjJvqYVwjWavuY0H1,0.8,0.375,103.314,0.159,0.21,0.0,0.451,173913,-4.75,0.247,0,11,0.8728541784568948,2020-05-25,2.9,True
Duki,She Don't Give a Fo,2020-05-25 17:45,209531,03a359wbiUsjN9h6yzXvmS,03a359wbiUsjN9h6yzXvmS,0.556,0.165,119.938,0.14,0.345,0.0,0.854,209531,-4.49,0.342,1,1,0.8789850971514808,2020-05-25,3.49,True
Aaron Taos,Control,2020-05-25 17:49,184768,6jKOxnQ1Pdsr4KblSSeA0j,6jKOxnQ1Pdsr4KblSSeA0j,0.565,0.15,75.52,0.0308,0.0712,0.000144,0.638,184768,-8.154,0.464,0,5,0.7925863044708544,2020-05-25,3.08,True
La Santa Grifa,El Diablo Anda Suelto,2020-05-25 17:55,381701,2vfp3rtorzJs4l9nhrP0e1,2vfp3rtorzJs4l9nhrP0e1,0.612,0.0845,126.465,0.398,0.1,0.0,0.892,381701,-4.323,0.743,1,8,0.8829230333899264,2020-05-25,6.36,True
Banda MS de Sergio Lizárraga,Qué Maldición,2020-05-25 17:58,203360,2RxC2peY3FtrurYmbbmanr,2RxC2peY3FtrurYmbbmanr,0.531,0.13,177.951,0.196,0.213,0.0,0.755,203360,-8.051,0.683,0,9,0.7950150914921712,2020-05-25,3.39,True
Duki,Fornai,2020-05-25 18:00,121450,0jaTkHUL2LcNP4aWqmAXBA,0jaTkHUL2LcNP4aWqmAXBA,0.76,0.0686,146.191,0.118,0.0932,0.00157,0.647,121451,-7.717,0.167,1,1,0.8028909639690625,2020-05-25,2.02,False
Trueno,Atrevido,2020-05-25 18:04,194747,6tMqYyCVU2aKgUahMvJz2S,6tMqYyCVU2aKgUahMvJz2S,0.64,0.374,135.021,0.106,0.236,0.0,0.864,194748,-5.489,0.858,1,8,0.8554282210903603,2020-05-25,3.25,True
Joyner Lucas,Isis (feat. Logic),2020-05-25 18:08,236501,4h7qcXBtaOJnmrapxoWxGf,4h7qcXBtaOJnmrapxoWxGf,0.936,0.262,120.004,0.167,0.206,0.0,0.884,236501,-3.931,0.758,1,1,0.8921665723448405,2020-05-25,3.94,True
Eminem,Godzilla (feat. Juice WRLD),2020-05-25 18:11,210800,7FIWs0pqAYbP91WWM0vlTQ,7FIWs0pqAYbP91WWM0vlTQ,0.745,0.292,165.995,0.342,0.145,0.0,0.808,210800,-5.26,0.829,0,10,0.8608281456328994,2020-05-25,3.51,True
Porta,Incansable,2020-05-25 18:13,123680,4pOzSR8jzVjyd66Wf9KT6E,4pOzSR8jzVjyd66Wf9KT6E,0.946,0.427,104.955,0.13,0.517,0.0,0.758,123680,-3.449,0.879,1,8,0.9035323523863422,2020-05-25,2.06,False
Gotye,Somebody That I Used To Know,2020-05-25 18:18,244884,1qDrWA6lyx8cLECdZE7TV7,1qDrWA6lyx8cLECdZE7TV7,0.521,0.0989,129.059,0.0371,0.548,0.000115,0.865,244885,-6.932,0.748,1,0,0.8214016223354083,2020-05-25,4.08,True
Akapellah,Gracias,2020-05-25 18:21,174160,603Ij1Ym4KubICFXGUA4E0,603Ij1Ym4KubICFXGUA4E0,0.621,0.109,192.201,0.414,0.0936,2.07e-05,0.675,174147,-6.837,0.567,1,2,0.823641765704584,2020-05-25,2.9,True
Duki,Hitboy,2020-05-25 18:34,176788,624AL3EwsrgGIp6bdwmXgo,624AL3EwsrgGIp6bdwmXgo,0.633,0.122,150.009,0.107,0.153,0.0,0.812,179204,-6.629,0.616,1,8,0.8285465006602528,2020-05-25,2.95,True
John C,C90 (Remix),2020-05-25 23:08,225,2b6i9zx3ULzKrNWmyP0ePD,2b6i9zx3ULzKrNWmyP0ePD,0.761,0.0654,122.952,0.0937,0.336,2.12e-06,0.867,316000,-5.1,0.609,1,1,0.8646010186757215,2020-05-25,0.0,False
Acru,Crudo,2020-05-25 23:10,162956,3Y0njfS1jG0EzUDKtjvS5a,3Y0njfS1jG0EzUDKtjvS5a,0.827,0.223,93.967,0.213,0.0657,0.0,0.687,224681,-4.247,0.848,0,6,0.8847151480852669,2020-05-25,2.72,True
Acru,Crudo,2020-05-26 00:29,224680,3Y0njfS1jG0EzUDKtjvS5a,3Y0njfS1jG0EzUDKtjvS5a,0.827,0.223,93.967,0.213,0.0657,0.0,0.687,224681,-4.247,0.848,0,6,0.8847151480852669,2020-05-26,3.74,True
John C,C90 (Remix),2020-05-26 00:34,316000,2b6i9zx3ULzKrNWmyP0ePD,2b6i9zx3ULzKrNWmyP0ePD,0.761,0.0654,122.952,0.0937,0.336,2.12e-06,0.867,316000,-5.1,0.609,1,1,0.8646010186757215,2020-05-26,5.27,True
Lit Killah,Tan Bien (feat. Agus Padilla),2020-05-26 00:42,204988,43Q1jBoHh3pQkh3Oy7TA1g,43Q1jBoHh3pQkh3Oy7TA1g,0.761,0.05,105.005,0.0343,0.108,5.05e-05,0.784,204989,-4.253,0.385,0,10,0.884573665346161,2020-05-26,3.42,True
Acru,Estuve Ahí,2020-05-26 00:46,213599,7FFDZHJdRQjgLb2UspiiWN,7FFDZHJdRQjgLb2UspiiWN,0.628,0.143,83.101,0.451,0.123,0.0,0.506,220000,-9.945,0.676,1,4,0.7503537068477645,2020-05-26,3.56,True
Duki,H.I.E.L.O.,2020-05-26 00:49,196435,6itjKRbqPMmx9fo4PDlLhm,6itjKRbqPMmx9fo4PDlLhm,0.567,0.19,120.112,0.0634,0.286,0.0,0.794,196435,-7.626,0.482,1,5,0.8050367855121675,2020-05-26,3.27,True
50 Cent,Window Shopper,2020-05-26 00:52,191813,1bevrs76fdGW3y03R5q6GB,1bevrs76fdGW3y03R5q6GB,0.672,0.388,174.148,0.195,0.0626,0.0,0.539,191813,-4.972,0.384,0,5,0.8676193171099792,2020-05-26,3.2,True
Porta,Logro Desbloqueado,2020-05-26 00:55,180066,3po6xpK20t3nsUBC7JiMAX,3po6xpK20t3nsUBC7JiMAX,0.913,0.0678,93.134,0.277,0.275,0.0,0.791,180067,-3.288,0.923,0,5,0.907328805885682,2020-05-26,3.0,True
Acru,Román,2020-05-26 01:21,124612,2pAQToHCsDf4UyCOv7l43P,2pAQToHCsDf4UyCOv7l43P,0.643,0.078,91.906,0.281,0.0855,0.0,0.733,238154,-6.184,0.53,1,2,0.8390398038106017,2020-05-26,2.08,False
Acru,Román,2020-05-26 01:25,713,2pAQToHCsDf4UyCOv7l43P,2pAQToHCsDf4UyCOv7l43P,0.643,0.078,91.906,0.281,0.0855,0.0,0.733,238154,-6.184,0.53,1,2,0.8390398038106017,2020-05-26,0.01,False
Porta,Logro Desbloqueado,2020-05-26 01:28,180066,3po6xpK20t3nsUBC7JiMAX,3po6xpK20t3nsUBC7JiMAX,0.913,0.0678,93.134,0.277,0.275,0.0,0.791,180067,-3.288,0.923,0,5,0.907328805885682,2020-05-26,3.0,True
Acru,Román,2020-05-26 01:32,238153,2pAQToHCsDf4UyCOv7l43P,2pAQToHCsDf4UyCOv7l43P,0.643,0.078,91.906,0.281,0.0855,0.0,0.733,238154,-6.184,0.53,1,2,0.8390398038106017,2020-05-26,3.97,True
Dr. Dre,"Nuthin' But A ""G"" Thang",2020-05-26 01:41,238466,4YtoipFgf4k0AfD17ZfD5X,4YtoipFgf4k0AfD17ZfD5X,0.699,0.146,94.605,0.279,0.00575,0.0,0.801,238467,-8.18,0.655,0,11,0.7919732126013959,2020-05-26,3.97,True
WOS,40,2020-05-26 01:46,65182,5Mfz3Aoj1txhueNZUXSUnV,5Mfz3Aoj1txhueNZUXSUnV,0.795,0.184,149.944,0.0545,0.701,3.73e-05,0.516,65183,-5.96,0.847,1,7,0.8443218260705526,2020-05-26,1.09,False
Daddy Yankee,Rompe,2020-05-26 01:49,188626,48mYwZy2il3CxzWvXvofT9,48mYwZy2il3CxzWvXvofT9,0.806,0.0569,176.064,0.0549,0.0358,5.83e-06,0.687,189040,-6.019,0.534,0,1,0.842930579136012,2020-05-26,3.14,True
Cypress Hill,Dr. Greenthumb,2020-05-26 01:52,189253,6pNPthJtweLWioQeGtwJe5,6pNPthJtweLWioQeGtwJe5,0.549,0.0751,103.856,0.286,0.0467,0.102,0.804,189253,-8.779,0.15,0,10,0.7778485191473306,2020-05-26,3.15,True
Bad Bunny,Hablamos Mañana,2020-05-26 01:58,240253,1V8XneTrX6kKeoxYbk4x6h,1V8XneTrX6kKeoxYbk4x6h,0.677,0.0998,156.019,0.0469,0.0869,0.0,0.683,240253,-4.496,0.514,1,1,0.8788436144123749,2020-05-26,4.0,True
Duki,Hello Cotto,2020-05-26 02:01,217286,422Avi2VjqZKCVzstKmqog,422Avi2VjqZKCVzstKmqog,0.785,0.0506,139.956,0.344,0.0472,0.0,0.843,217250,-2.893,0.43,0,10,0.9166430862101489,2020-05-26,3.62,True
Acru,ANIMAL,2020-05-26 02:04,170981,06b0Au6pvZiO03eKTCvgWh,06b0Au6pvZiO03eKTCvgWh,0.876,0.111,135.047,0.304,0.16,3.3e-06,0.617,170982,-4.86,0.542,1,9,0.8702603282399547,2020-05-26,2.85,True
Cypress Hill,Lowrider,2020-05-26 02:09,276413,0JFBf2PloRfMkPg5DjXhDx,0JFBf2PloRfMkPg5DjXhDx,0.65,0.198,98.625,0.0919,0.0026,0.0563,0.91,276413,-5.529,0.681,1,0,0.8544850028296547,2020-05-26,4.61,True
WOS,ALMA DINAMITA,2020-05-26 02:12,173913,2ONADYjJvqYVwjWavuY0H1,2ONADYjJvqYVwjWavuY0H1,0.8,0.375,103.314,0.159,0.21,0.0,0.451,173913,-4.75,0.247,0,11,0.8728541784568948,2020-05-26,2.9,True
Duki,She Don't Give a Fo,2020-05-26 02:15,209531,03a359wbiUsjN9h6yzXvmS,03a359wbiUsjN9h6yzXvmS,0.556,0.165,119.938,0.14,0.345,0.0,0.854,209531,-4.49,0.342,1,1,0.8789850971514808,2020-05-26,3.49,True
